,State,Year,Quater,District,Transaction_count,Transaction_amount
2231,haryana,2019,2,122006,940668,1554503850.6152406
2232,haryana,2019,2,122002,911727,1139371158.5132747
2233,haryana,2019,2,124001,877416,2246456121.5112395
2234,haryana,2019,2,121004,698826,976470113.4041274
2235,haryana,2019,2,121003,677850,828275878.5055162
2236,haryana,2019,2,132103,670081,1712719369.7588072
2237,haryana,2019,2,121001,667041,825738565.1967301
2238,haryana,2019,2,122016,640667,724809910.8113816
2239,haryana,2019,2,122051,564646,787573380.4633768
2240,haryana,2019,3,122001,1877930,2432566276.474442
2241,haryana,2019,3,122002,1399250,1573185482.5431833
2242,haryana,2019,3,122006,1207075,1953673221.266467
2243,haryana,2019,3,121004,977444,1275466113.3384454
2244,haryana,2019,3,121003,938636,1113320557.3091245
2245,haryana,2019,3,122016,885166,904423422.150563
2246,haryana,2019,3,124001,865290,2531866859.4559975
2247,haryana,2019,3,122003,863587,944248709.5547854
2248,haryana,2019,3,121001,847780,1067565490.8536928
2249,haryana,2019,3,122051,692403,925742530.7095766
2250,haryana,2019,4,122001,2314018,3045015311.5663037
2251,haryana,2019,4,122002,1769062,1943714721.813477
2252,haryana,2019,4,122006,1424982,2468846799.4622493
2253,haryana,2019,4,121004,1156537,1751147693.5036433
2254,haryana,2019,4,122016,1146861,1144189943.3180332
2255,haryana,2019,4,122003,1128922,1182540896.5590973
2256,haryana,2019,4,121003,1104524,1472893260.2857537
2257,haryana,2019,4,124001,1065817,3256517915.957159
2258,haryana,2019,4,121001,945366,1410963051.5909138
2259,haryana,2019,4,122051,916246,1174287255.9938185
2260,haryana,2020,1,122001,2518796,3354781267.9480944
2261,haryana,2020,1,122002,1915654,2090009620.3531978
2262,haryana,2020,1,122006,1598872,2914095032.706275
2263,haryana,2020,1,124001,1380556,4143138709.6008005
2264,haryana,2020,1,121004,1349793,2101900964.468028
2265,haryana,2020,1,122016,1268953,1255223100.2102506
2266,haryana,2020,1,121003,1226004,1698759221.6396737
2267,haryana,2020,1,122003,1219398,1314632822.859527
2268,haryana,2020,1,131001,1108960,3223842730.7914
2269,haryana,2020,1,132103,1090760,3197522433.722085
2270,haryana,2020,2,122001,1787578,2362256339.0022526
2271,haryana,2020,2,124001,1535139,4695159344.118012
2272,haryana,2020,2,121004,1431346,2078331203.7373283
2273,haryana,2020,2,122006,1319926,2300931577.314651
2274,haryana,2020,2,121003,1307232,1587793505.5677106
2275,haryana,2020,2,132103,1224161,3645484786.66008
2276,haryana,2020,2,121102,1063421,1815882007.778651
2277,haryana,2020,2,122002,1052364,1060760817.6803432
2278,haryana,2020,2,131001,1038150,2903593989.492062
2279,haryana,2020,2,121001,910818,1395961307.3787785
2280,haryana,2020,3,122001,2750040,3736046139.5409055
2281,haryana,2020,3,121004,2053928,3228620246.4514713
2282,haryana,2020,3,122006,1981736,3394885969.826559
2283,haryana,2020,3,121003,1700050,2309907147.949795
2284,haryana,2020,3,122051,1555592,1695575689.0567956
2285,haryana,2020,3,122002,1489017,1612712258.6504383
2286,haryana,2020,3,131001,1480219,3915627781.899307
2287,haryana,2020,3,121102,1415060,2449818178.4902806
2288,haryana,2020,3,121001,1384943,2303315107.9209466
2289,haryana,2020,3,121002,1337518,2400460565.4784913
2290,haryana,2020,4,122001,4178803,5577129263.803511
2291,haryana,2020,4,122006,2942150,4657968623.146901
2292,haryana,2020,4,121004,2927164,4900191241.973782
2293,haryana,2020,4,122002,2505152,2626648950.0504613
2294,haryana,2020,4,121003,2423115,3461817063.8688326
2295,haryana,2020,4,122051,2218449,2493078126.41251
2296,haryana,2020,4,121001,1991396,3435441720.027669
2297,haryana,2020,4,121102,1973371,3709174657.0512877
2298,haryana,2020,4,122004,1817807,2080395784.3369126
2299,haryana,2020,4,121002,1658861,2966290678.7202406
2300,haryana,2021,1,122001,4506450,5997258111.473646
2301,haryana,2021,1,122006,4132251,6151670724.079081
2302,haryana,2021,1,121004,3059147,5144005309.059652
2303,haryana,2021,1,122002,2906323,3010145443.6006365
2304,haryana,2021,1,121003,2477817,3588296954.9753823
2305,haryana,2021,1,131001,2348900,5452061577.840082
2306,haryana,2021,1,122051,2288699,2478450893.984387
2307,haryana,2021,1,121002,2134162,3877830476.041177
2308,haryana,2021,1,122004,2040904,2329110399.0921006
2309,haryana,2021,1,121001,2038073,3551904219.5367737
2310,haryana,2021,2,122006,4878161,7207055202.820196
2311,haryana,2021,2,122001,4510890,5990609149.360931
2312,haryana,2021,2,121004,3536549,5951646115.000153
2313,haryana,2021,2,131001,3226708,7142977788.24599
2314,haryana,2021,2,132103,2964087,6591490589.111272
2315,haryana,2021,2,121003,2729292,3870478646.555489
2316,haryana,2021,2,121002,2541633,4653748858.8404045
2317,haryana,2021,2,122002,2505416,2621052083.8195753
2318,haryana,2021,2,121102,2504049,4742370912.036514
2319,haryana,2021,2,122051,2397445,2354510241.669946
2320,haryana,2021,3,122006,7079111,10108307756.719585
2321,haryana,2021,3,122001,6524981,8208514096.35167
2322,haryana,2021,3,121004,4619156,7214596983.5858555
2323,haryana,2021,3,122002,4074015,4174634956.2762547
2324,haryana,2021,3,131001,3824548,7592853759.9011755
2325,haryana,2021,3,132103,3807660,7722135884.656666
2326,haryana,2021,3,121002,3597233,6542235321.477936
2327,haryana,2021,3,121003,3532991,4834797646.706048
2328,haryana,2021,3,122051,3316258,3173407234.1611395
2329,haryana,2021,3,122004,3271428,3239557328.444209
2330,haryana,2021,4,122006,8243097,12446013625.324087
2331,haryana,2021,4,122001,7654460,10006718311.566921
2332,haryana,2021,4,121004,5636431,9216385931.59724
2333,haryana,2021,4,122002,5095560,5436208624.384323
2334,haryana,2021,4,132103,4535161,9837178139.119781
2335,haryana,2021,4,131001,4476485,9400470033.415104
2336,haryana,2021,4,121002,4231254,8127531272.098031
2337,haryana,2021,4,121003,4230317,6034510670.847743
2338,haryana,2021,4,121102,3930826,7117844489.156973
2339,haryana,2021,4,122004,3857198,3979661447.5418015
2340,haryana,2022,1,122006,9497946,14052592432.141745
2341,haryana,2022,1,122001,8481038,11065424794.683146
2342,haryana,2022,1,121004,6413395,10327200068.107296
2343,haryana,2022,1,132103,5895774,11868051900.843742
2344,haryana,2022,1,122002,5481562,5941559633.393696
2345,haryana,2022,1,131001,4815373,9722356550.274738
2346,haryana,2022,1,121002,4722543,9322378335.1689
2347,haryana,2022,1,121003,4703756,6681893708.489748
2348,haryana,2022,1,122004,4470641,4593483267.675021
2349,haryana,2022,1,121102,4397860,7851533169.698815
2350,haryana,2022,2,122006,11491350,16033485783.78646
2351,haryana,2022,2,122001,10746148,13340124680.33358
2352,haryana,2022,2,121004,7541491,11635177821.64284
2353,haryana,2022,2,122002,7526684,7647480688.930363
2354,haryana,2022,2,132103,6745204,12816736357.27605
2355,haryana,2022,2,131001,6009247,11460764747.702406
2356,haryana,2022,2,121002,5591996,10542237339.944075
2357,haryana,2022,2,121003,5492258,7581776677.968283
2358,haryana,2022,2,122004,5362365,5206030457.728907
2359,haryana,2022,2,124001,5115219,10455337928.87967
2360,haryana,2022,3,122006,14938659,21582716225.76088
2361,haryana,2022,3,122001,11374422,13541621759.887472
2362,haryana,2022,3,132103,9376357,16261252851.959072
2363,haryana,2022,3,131001,9041722,15566507436.869112
2364,haryana,2022,3,122002,8007122,8028492850.374751
2365,haryana,2022,3,121004,7911550,11525725718.216959
2366,haryana,2022,3,125001,7377226,12776861548.480118
2367,haryana,2022,3,121102,6254963,10107177216.957026
2368,haryana,2022,3,124001,6112872,11221511162.747232
2369,haryana,2022,3,121002,5709734,9104449464.479698
2370,haryana,2022,4,122006,15996511,23272769045.48967
2371,haryana,2022,4,122001,12025123,14478193028.737059
2372,haryana,2022,4,124001,11388444,20420082342.96588
2373,haryana,2022,4,131001,10902442,19735294351.817028
2374,haryana,2022,4,125001,9588910,17247896358.51129
2375,haryana,2022,4,122002,8447312,8583794406.001563
2376,haryana,2022,4,132001,8437665,15318137190.304121
2377,haryana,2022,4,121004,8395551,12517719769.30899
2378,haryana,2022,4,121102,8058491,13028821224.016903
2379,haryana,2022,4,132103,7470318,14211929063.205795
2380,himachal-pradesh,2018,1,173205,50457,58954553.080766425
2381,himachal-pradesh,2018,1,176323,28116,47548740.81338847
2382,himachal-pradesh,2018,1,174101,23993,26853915.092015706
2383,himachal-pradesh,2018,1,174303,19122,27437635.57423534
2384,himachal-pradesh,2018,1,173025,16138,22465216.713972166
2385,himachal-pradesh,2018,1,176001,11862,21124669.109688446
2386,himachal-pradesh,2018,1,171001,10889,19849917.41837506
2387,himachal-pradesh,2018,1,173212,8316,12272135.145517696
2388,himachal-pradesh,2018,1,175001,7751,7518183.03490364
2389,himachal-pradesh,2018,1,177005,7409,6748703.7576809535
2390,himachal-pradesh,2018,2,173205,67411,96135650.11659741
2391,himachal-pradesh,2018,2,176323,34505,79112116.74498324
2392,himachal-pradesh,2018,2,174101,31810,48473807.85677731
2393,himachal-pradesh,2018,2,174303,23860,40297176.586473666
2394,himachal-pradesh,2018,2,173025,23551,42091803.8627669
2395,himachal-pradesh,2018,2,176001,16699,30651610.963755213
2396,himachal-pradesh,2018,2,171001,15002,34514288.85622554
2397,himachal-pradesh,2018,2,175131,14062,42991424.961770326
2398,himachal-pradesh,2018,2,173212,12971,25578875.80878989
2399,himachal-pradesh,2018,2,173030,9832,12429115.72769515
2400,himachal-pradesh,2018,3,173205,95087,136461395.92778862
2401,himachal-pradesh,2018,3,174101,41377,69275414.61089885
2402,himachal-pradesh,2018,3,174303,37218,79325253.9658385
2403,himachal-pradesh,2018,3,173025,35054,64196379.89609783
2404,himachal-pradesh,2018,3,176001,20730,42704498.14961146
2405,himachal-pradesh,2018,3,173030,19975,22858486.983047362
2406,himachal-pradesh,2018,3,171001,19667,46565083.69183657
2407,himachal-pradesh,2018,3,173212,16604,36836443.968154006
2408,himachal-pradesh,2018,3,176323,16524,120793175.75823024
2409,himachal-pradesh,2018,3,177005,15321,14487357.030578952
2410,himachal-pradesh,2018,4,173205,149125,214537044.31729394
2411,himachal-pradesh,2018,4,174101,67908,115571336.77782552
2412,himachal-pradesh,2018,4,173025,56005,97708257.58741698
2413,himachal-pradesh,2018,4,174303,49540,115217697.04853112
2414,himachal-pradesh,2018,4,171001,28323,78358285.27627262
2415,himachal-pradesh,2018,4,176001,27736,59387915.53495459
2416,himachal-pradesh,2018,4,173212,26700,55364271.54620983
2417,himachal-pradesh,2018,4,176323,23029,50390957.65871303
2418,himachal-pradesh,2018,4,173030,21100,31877026.642960742
2419,himachal-pradesh,2018,4,173220,17616,24938842.946540266
2420,himachal-pradesh,2019,1,173205,303803,286463248.34363383
2421,himachal-pradesh,2019,1,171001,195883,374976855.7078719
2422,himachal-pradesh,2019,1,174101,123799,147545137.23044026
2423,himachal-pradesh,2019,1,173025,74611,111629796.33788322
2424,himachal-pradesh,2019,1,176323,55205,69978229.84156093
2425,himachal-pradesh,2019,1,174303,53301,96603744.8893585
2426,himachal-pradesh,2019,1,175001,45323,81633187.20018888
2427,himachal-pradesh,2019,1,173030,43744,43888475.6681822
2428,himachal-pradesh,2019,1,173212,39751,68576012.76573476
2429,himachal-pradesh,2019,1,176001,38942,73996894.16606511
2430,himachal-pradesh,2019,2,171001,601958,1240952784.1484268
2431,himachal-pradesh,2019,2,173205,201216,269484882.070194
2432,himachal-pradesh,2019,2,175001,109216,209713438.89865682
2433,himachal-pradesh,2019,2,174101,88463,153751367.54986086
2434,himachal-pradesh,2019,2,173212,52208,102404739.35571423
2435,himachal-pradesh,2019,2,177001,46283,99159035.60852855
2436,himachal-pradesh,2019,2,173025,45328,87288933.03207737
2437,himachal-pradesh,2019,2,175131,45240,139927670.82255486
2438,himachal-pradesh,2019,2,176001,44908,90993766.8502137
2439,himachal-pradesh,2019,2,173030,25921,37447525.69187294
2440,himachal-pradesh,2019,3,171001,418230,1383190523.8901672
2441,himachal-pradesh,2019,3,173205,221062,314555850.88550353
2442,himachal-pradesh,2019,3,174101,103786,175764252.28338027
2443,himachal-pradesh,2019,3,175001,84465,242309410.3934193
2444,himachal-pradesh,2019,3,173212,58925,124466121.34107587
2445,himachal-pradesh,2019,3,173025,57215,105359646.96592219
2446,himachal-pradesh,2019,3,177005,46521,27138701.08362629
2447,himachal-pradesh,2019,3,177001,42631,106954993.74463357
2448,himachal-pradesh,2019,3,176001,41789,104622488.24898227
2449,himachal-pradesh,2019,3,175131,39283,87769328.81926286
2450,himachal-pradesh,2019,4,171001,512584,1677312305.817284
2451,himachal-pradesh,2019,4,173205,268652,392453029.9671198
2452,himachal-pradesh,2019,4,174101,127476,222089581.3778806
2453,himachal-pradesh,2019,4,175001,102183,288303594.1682798
2454,himachal-pradesh,2019,4,171003,80497,216875085.7741524
2455,himachal-pradesh,2019,4,173212,75663,157060348.6670912
2456,himachal-pradesh,2019,4,177001,73796,176918779.25441986
2457,himachal-pradesh,2019,4,173025,69647,129758382.12041324
2458,himachal-pradesh,2019,4,175131,65988,155432398.8692294
2459,himachal-pradesh,2019,4,177005,57146,27836817.123238977
2460,himachal-pradesh,2020,1,171003,720359,2061228894.0105908
2461,himachal-pradesh,2020,1,173205,314715,426369564.67411375
2462,himachal-pradesh,2020,1,174101,151372,242482216.53884515
2463,himachal-pradesh,2020,1,173212,105295,214499346.13043648
2464,himachal-pradesh,2020,1,173025,85924,150632781.66981503
2465,himachal-pradesh,2020,1,175131,81806,173865536.27759966
2466,himachal-pradesh,2020,1,175001,73343,156927017.7958505
2467,himachal-pradesh,2020,1,177005,63522,34859055.897049464
2468,himachal-pradesh,2020,1,171001,61878,118195354.42646721
2469,himachal-pradesh,2020,1,176061,39474,72280166.44577055
2470,himachal-pradesh,2020,2,171003,638897,1987213685.729451
2471,himachal-pradesh,2020,2,173205,315778,393646876.77653795
2472,himachal-pradesh,2020,2,174101,164472,259896888.92321798
2473,himachal-pradesh,2020,2,173025,97284,159845071.52432945
2474,himachal-pradesh,2020,2,175001,77632,187873703.76896214
2475,himachal-pradesh,2020,2,173212,64066,120188869.47630209
2476,himachal-pradesh,2020,2,176061,46869,82671386.8271485
2477,himachal-pradesh,2020,2,171001,45028,87826384.31774105
2478,himachal-pradesh,2020,2,173001,43276,67655062.68229793
2479,himachal-pradesh,2020,2,172001,43264,87374983.32677233
2480,himachal-pradesh,2020,3,171003,700705,2103715013.4332604
2481,himachal-pradesh,2020,3,173205,415229,558025818.3106985
2482,himachal-pradesh,2020,3,174101,209045,388452345.69977254
2483,himachal-pradesh,2020,3,173025,120582,230949260.98187512
2484,himachal-pradesh,2020,3,173212,81253,172611226.29322556
2485,himachal-pradesh,2020,3,177220,68486,179065664.16163582
2486,himachal-pradesh,2020,3,171001,68284,143680524.10447174
2487,himachal-pradesh,2020,3,177001,67009,145135056.5015918
2488,himachal-pradesh,2020,3,175001,65357,144211038.33556622
2489,himachal-pradesh,2020,3,176061,57183,101668754.6571264
2490,himachal-pradesh,2020,4,171003,696682,1926017209.2458954
2491,himachal-pradesh,2020,4,173205,604124,815257737.699218
2492,himachal-pradesh,2020,4,174101,281400,521636954.98355603
2493,himachal-pradesh,2020,4,173025,167673,327099653.61760587
2494,himachal-pradesh,2020,4,175131,132188,313677442.59507066
2495,himachal-pradesh,2020,4,173212,113161,217325208.70686644
2496,himachal-pradesh,2020,4,171001,108206,229562737.34266132
2497,himachal-pradesh,2020,4,177001,85380,181093354.49654683
2498,himachal-pradesh,2020,4,175001,80698,176337122.58752257
2499,himachal-pradesh,2020,4,176061,78525,150352983.7365786
2500,himachal-pradesh,2021,1,171003,1159901,2164436964.996763
2501,himachal-pradesh,2021,1,173205,619267,821223440.7749588
2502,himachal-pradesh,2021,1,174101,274339,516424443.2481361
2503,himachal-pradesh,2021,1,175131,215773,534765149.0471176
2504,himachal-pradesh,2021,1,173025,185062,344461015.7285789
2505,himachal-pradesh,2021,1,177220,149733,299025321.8630981
2506,himachal-pradesh,2021,1,173212,116376,209461675.08097655
2507,himachal-pradesh,2021,1,171001,113805,240217830.57616025
2508,himachal-pradesh,2021,1,177001,104364,189739039.99627146
2509,himachal-pradesh,2021,1,175001,95196,187138431.74028426
2510,himachal-pradesh,2021,2,171003,1631599,2778990707.677697
2511,himachal-pradesh,2021,2,173205,736032,910208843.8697324
2512,himachal-pradesh,2021,2,174101,320986,582835727.47161
2513,himachal-pradesh,2021,2,173025,231797,390941863.8401969
2514,himachal-pradesh,2021,2,177220,207149,389512019.0166289
2515,himachal-pradesh,2021,2,175131,131245,268858354.18257976
2516,himachal-pradesh,2021,2,177001,128227,229771646.88528594
2517,himachal-pradesh,2021,2,173212,127967,231574649.3579095
2518,himachal-pradesh,2021,2,175001,108761,204972266.22850466
2519,himachal-pradesh,2021,2,171001,105922,203829155.67179704
2520,himachal-pradesh,2021,3,171003,2329788,3893910514.6489954
2521,himachal-pradesh,2021,3,173205,994540,1121847281.0466993
2522,himachal-pradesh,2021,3,174101,401342,683288037.5044987
2523,himachal-pradesh,2021,3,173025,293791,467430517.77712643
2524,himachal-pradesh,2021,3,177220,287405,512908587.20985425
2525,himachal-pradesh,2021,3,175131,240811,536434497.47621524
2526,himachal-pradesh,2021,3,177001,181081,309793725.83222574
2527,himachal-pradesh,2021,3,173212,176958,318514769.3581375
2528,himachal-pradesh,2021,3,171001,162871,309873878.69115025
2529,himachal-pradesh,2021,3,175001,144549,269076387.1761673
2530,himachal-pradesh,2021,4,171003,2717639,4677725002.690226
2531,himachal-pradesh,2021,4,173205,1210279,1328061490.4390228
2532,himachal-pradesh,2021,4,174101,488964,806786602.1396236
2533,himachal-pradesh,2021,4,175131,460060,1003934777.2454858
2534,himachal-pradesh,2021,4,177220,419903,768499250.0238891
2535,himachal-pradesh,2021,4,173025,365982,595463485.4161507
2536,himachal-pradesh,2021,4,173212,223910,364770352.5385426
2537,himachal-pradesh,2021,4,171001,208058,408166044.38035905
2538,himachal-pradesh,2021,4,177001,169751,306718950.1922755
2539,himachal-pradesh,2021,4,176215,164961,240181327.55267358
2540,himachal-pradesh,2022,1,171003,3190535,5016030006.84719
2541,himachal-pradesh,2022,1,173205,1413386,1446816728.975519
2542,himachal-pradesh,2022,1,174101,568743,866086052.0320439
2543,himachal-pradesh,2022,1,175131,473722,983920226.8787673
2544,himachal-pradesh,2022,1,177220,470845,805620902.047562
2545,himachal-pradesh,2022,1,173025,427564,670592332.0501437
2546,himachal-pradesh,2022,1,173212,232862,370332616.4354911
2547,himachal-pradesh,2022,1,171001,211977,384014660.8346852
2548,himachal-pradesh,2022,1,176215,171381,245490508.25976694
2549,himachal-pradesh,2022,1,177001,167835,277476740.9231009
